1979, 1, 6, 41
1979, 1, 9, 59
1979, 1, 3, 84
1979, 1, 1, 86
1979, 1, 17, 44
1979, 1, 16, 45
1979, 3, 4, 46
1979, 1, 20, 34
1979, 2, 23, 42
1979, 1, 19, 70
1979, 1, 7, 45
1979, 1, 27, 38
1979, 1, 14, 39
1979, 1, 21, 40
1979, 2, 8, 47
1979, 1, 8, 55
1979, 1, 10, 64
1979, 2, 3, 88
1979, 2, 12, 60
1979, 5, 16, 93
1979, 3, 27, 51
1979, 4, 16, 71
1979, 5, 19, 45
1979, 3, 7, 51
1979, 2, 5, 41
1979, 1, 24, 55
1979, 2, 24, 40
1979, 2, 25, 31
1979, 2, 27, 64
1979, 1, 29, 59
1979, 2, 13, 56
1979, 3, 12, 34
1979, 1, 26, 41
1979, 3, 11, 55
1979, 3, 1, 69
1979, 4, 2, 62
1979, 2, 18, 43
1979, 3, 6, 44
1979, 3, 26, 65
1979, 6, 5, 34
1979, 4, 7, 62
1979, 3, 9, 42
1979, 1, 28, 35
1979, 4, 27, 58
1979, 3, 20, 128
1979, 4, 22, 67
1979, 4, 14, 61
1979, 4, 23, 46
1979, 5, 1, 49
1979, 3, 29, 66
1979, 4, 9, 70
1979, 1, 11, 51
1979, 4, 1, 57
1979, 4, 6, 77
1979, 3, 28, 47
1979, 2, 6, 45
1979, 5, 27, 63
1979, 6, 7, 49
1979, 3, 3, 23
1979, 4, 5, 49
1979, 5, 8, 66
1979, 3, 21, 105
1979, 3, 19, 138
1979, 5, 4, 70
1979, 3, 17, 241
1979, 3, 10, 48
1979, 2, 26, 34
1979, 2, 4, 50
1979, 1, 4, 63
1979, 2, 17, 49
1979, 5, 2, 44
1979, 2, 19, 43
1979, 4, 12, 55
1979, 2, 20, 49
1979, 2, 1, 36
1979, 4, 24, 50
1979, 2, 9, 59
1979, 4, 15, 105
1979, 4, 28, 62
1979, 4, 4, 65
1979, 3, 22, 107
1979, 3, 5, 47
1979, 2, 14, 60
1979, 1, 23, 45
1979, 1, 30, 30
1979, 2, 10, 47
1979, 3, 25, 92
1979, 4, 3, 52
1979, 5, 13, 75
1979, 5, 6, 85
1979, 1, 18, 51
1979, 4, 19, 60
1979, 4, 21, 70
1979, 5, 20, 52
1979, 1, 25, 42
1979, 1, 12, 55
1979, 1, 13, 45
1979, 3, 8, 52
1979, 3, 15, 187
1979, 3, 18, 138
1979, 3, 16, 409
1979, 3, 2, 55
1979, 1, 15, 35
1979, 3, 31, 60
1979, 4, 30, 56
1979, 3, 14, 57
1979, 7, 8, 62
1979, 4, 8, 50
1979, 5, 18, 47
1979, 4, 10, 55
1979, 4, 11, 50
1979, 5, 22, 61
1979, 5, 11, 71
1979, 5, 5, 100
1979, 3, 30, 71
1979, 2, 15, 63
1979, 2, 22, 42
1979, 4, 29, 46
1979, 6, 4, 38
1979, 5, 7, 33
1979, 5, 10, 46
1979, 4, 13, 58
1979, 2, 7, 49
1979, 2, 2, 61
1979, 2, 21, 51
1979, 2, 28, 55
1979, 1, 5, 51
1979, 4, 20, 79
1979, 3, 13, 71
1979, 3, 23, 111
1979, 1, 2, 188
1979, 5, 9, 45
1979, 5, 12, 62
1979, 4, 18, 77
1979, 5, 3, 45
1979, 7, 21, 59
1979, 1, 31, 48
1979, 6, 9, 32
1979, 6, 6, 52
1979, 7, 14, 53
1979, 6, 1, 61
1979, 5, 14, 59
1979, 5, 23, 41
1979, 5, 24, 62
1979, 7, 2, 67
1979, 7, 15, 37
1979, 6, 15, 106
1979, 6, 25, 55
1979, 7, 10, 55
1979, 6, 29, 77
1979, 8, 3, 46
1979, 5, 15, 77
1979, 4, 17, 49
1979, 4, 25, 60
1979, 6, 26, 57
1979, 7, 5, 37
1979, 4, 26, 41
1979, 6, 3, 46
1979, 1, 22, 47
1979, 5, 17, 40
1979, 2, 16, 78
1979, 8, 14, 73
1979, 5, 26, 69
1979, 7, 17, 64
1979, 9, 28, 48
1979, 7, 20, 48
1979, 6, 12, 46
1979, 7, 12, 36
1979, 5, 25, 70
1979, 6, 19, 93
1979, 6, 27, 50
1979, 8, 23, 47
1979, 8, 19, 44
1979, 7, 16, 45
1979, 5, 21, 59
1979, 5, 28, 57
1979, 7, 1, 40
1979, 5, 31, 53
1979, 7, 19, 50
1979, 8, 10, 74
1979, 6, 22, 55
1979, 6, 8, 56
1979, 7, 24, 55
1979, 6, 24, 42
1979, 7, 4, 45
1979, 8, 22, 53
1979, 10, 6, 41
1979, 6, 23, 64
1979, 7, 25, 47
1979, 9, 14, 72
1979, 6, 30, 88
1979, 7, 7, 48
1979, 8, 12, 56
1979, 6, 20, 56
1979, 6, 2, 39
1979, 2, 11, 35
1979, 7, 11, 39
1979, 9, 8, 52
1979, 8, 21, 54
1979, 6, 21, 55
1979, 9, 10, 47
1979, 9, 11, 47
1979, 6, 14, 95
1979, 7, 30, 48
1979, 7, 29, 51
1979, 7, 26, 47
1979, 10, 8, 65
1979, 8, 5, 36
1979, 11, 1, 50
1979, 9, 5, 65
1979, 7, 27, 62
1979, 8, 2, 64
1979, 9, 20, 39
1979, 9, 2, 53
1979, 9, 16, 66
1979, 10, 14, 54
1979, 8, 25, 38
1979, 6, 10, 44
1979, 6, 17, 66
1979, 9, 23, 48
1979, 10, 9, 42
1979, 9, 25, 43
1979, 6, 18, 62
1979, 8, 6, 74
1979, 8, 16, 62
1979, 10, 22, 70
1979, 10, 18, 235
1979, 10, 19, 148
1979, 8, 31, 91
1979, 9, 21, 53
1979, 8, 24, 57
1979, 9, 26, 38
1979, 8, 18, 54
1979, 9, 22, 41
1979, 8, 30, 79
1979, 7, 18, 52
1979, 6, 11, 55
1979, 8, 9, 63
1979, 9, 9, 40
1979, 11, 28, 58
1979, 11, 15, 55
1979, 10, 10, 66
1979, 7, 28, 44
1979, 9, 29, 54
1979, 8, 4, 39
1979, 8, 11, 49
1979, 9, 30, 44
1979, 11, 3, 57
1979, 9, 4, 32
1979, 11, 7, 49
1979, 9, 27, 56
1979, 10, 1, 47
1979, 9, 7, 60
1979, 10, 20, 106
1979, 9, 6, 59
1979, 9, 17, 61
1979, 7, 23, 41
1979, 9, 12, 47
1979, 9, 3, 57
1979, 9, 19, 52
1979, 11, 4, 61
1979, 11, 19, 41
1979, 6, 13, 168
1979, 7, 9, 44
1979, 11, 24, 59
1979, 8, 28, 51
1979, 10, 27, 97
1979, 8, 7, 80
1979, 7, 22, 43
1979, 6, 28, 72
1979, 7, 31, 53
1979, 5, 29, 59
1979, 10, 28, 57
1979, 9, 15, 45
1979, 11, 18, 53
1979, 9, 24, 64
1979, 11, 16, 60
1979, 8, 17, 67
1979, 8, 15, 72
1979, 6, 16, 127
1979, 8, 13, 72
1979, 12, 7, 59
1979, 10, 30, 53
